StationID,Station
8588105,"Spiez, Spiezmoos"
8588106,"Wilen bei Wil, Gemeindezentrum"
8588107,"Lugano, Cimitero"
8588108,"Lugano, Via Ginevra"
8588109,"Rothenthurm, Dorf"
8588110,"Rothenthurm, Schoosstrasse"
8588112,"Schwyz, Gartenlaubenstrasse"
8588113,"Morschach, Wil"
8588114,"Muotathal, Militärspital"
8588115,"Steinen, Rest. Löwen"
8588116,"Steinen, Wyler"
8588117,"Steinen, Hausmatt"
8588118,"Steinen, Oelberg"
8588119,"Schwyz, Engiberg"
8588120,"Schwyz, Grossfeld"
8588121,"Schwyz, Eglismatt"
8588122,Landschlacht
8588123,"Leuk, Hammerschmiede"
8588124,"Seedorf UR, Wyden"
8588125,"Neuenegg, Louelemoos"
8588128,"Altstätten SG, Fleuben"
8588129,"Obergerlafingen, Dorf"
8588130,"Gerlafingen, Sonnenfeld"
8588131,"Gerlafingen, Dorfzentrum"
8588132,"Dongio, Industrie"
8588133,"Corzoneso, Roccabella"
8588134,"Acquarossa, Casa Anziani"
8588139,"Stäfa, Strandbad"
8588140,Pian Geirett
8588141,Diga di Luzzone
8588142,"Wolhusen, Kreisel"
8588143,"Wolhusen, Berghofstrasse"
8588144,"Wolhusen Weid, Bahnhof"
8588145,"Wolhusen, Ankenberg"
8588147,"Wolhusen, Spital"
8588148,"Albinen, Panorama"
8588149,"Biel/Bienne, Magglingenbahn$Biel/Bienne, Magglingenbahn/Funi Macolin$<2>"
8588153,La Râpe VD
8588154,"Syens, Clos du Château"
8588155,"St-Sulpice VD, Chantres"
8588156,"St-Sulpice VD, Laviau"
8588157,"St-Sulpice VD, Bochet"
8588158,"St-Sulpice VD, centre"
8588159,"Muttenz, Bizenen"
8588163,"Pratteln, Münchacker"
8588164,"Spiez, Lötschbergplatz"
8588165,"Thun, S+W"
8588166,"Thun, Reitweg/Expo"
8588167,"Thun, Militärstrasse"
8588168,"Thun, Allmendhof"
8588169,"Thun, Teichmatt"
8588171,"Thun, Burgerallee"
8588172,"Thun, Hauptkaserne"
8588173,"Allmendingen b.Thun,Wendeplatz"
8588174,"Bern, Weltpostverein"
8588175,"Evionnaz, Labyrinthe"
8588176,"Mitholz, Unter der Fluh"
8588177,"Sevelen, Bahnhof"
8588178,"Brunegg, Industriestrasse"
8588183,"Vuissens, Les Forges"
8588185,"Hellbühl, Unter Hellbühl"
8588187,"Agarn, Abzw. St. Josefheim"
8588188,"Gampinen, Kreuzung Agarn"
8588189,"Les Breuleux, bif. Les Cerneux"
8588190,"Spiez, Parkplatz Regez"
8588191,"Spiez, Sodmatte"
8588193,Gryon Bois-Gentil
8588194,"Bisisthal, Steinweid"
8588195,"Troinex, ville"
8588196,"Genève, Appia"
8588197,"Sevelen, Post"
8588198,"Erstfeld, Mohrenkopf"
8588202,"St-Brais, Le Cerneux-Bénat"
8588203,"Luzern, Brüel"
8588205,"Erlenbach ZH, Allmend"
8588206,"Hohenems, Emspark (A)"
8588207,"Bettlach, Dorfplatz"
8588208,"Bettlach, Krone"
8588209,"Bettlach, Post"
8588214,"La Chaux-de-F, Combe-à-l'Ours$La Chaux-de-Fonds, Combe-à-l'Ours$<2>"
8588215,"Altstätten SG, Bächler"
8588217,"Altstätten SG, Elsenacker"
8588218,"Altstätten SG, Ruppendörfli"
8588220,"Buchs SG, Langäulistrasse"
8588221,"Hinterforst, Oberrüti"
8588223,"Kriessern, Gassermadstrasse"
8588225,"Montlingen, Anger"
8588226,"Montlingen, Hirschen"
8588227,"Montlingen, Letzau"
8588228,"Montlingen, Reitzentrum"
8588229,"Montlingen, Tänneli"
8588230,"Montlingen, Wiesenweg"
8588231,"Oberriet SG, Finkenweg"
8588232,"Oberriet SG, Franziskusstrasse"
8588234,"Oberriet SG, Mettlen"
8588235,"Sennwald, Kirche"
8588236,"Rothenthurm, Erste Altmatt"
8588237,"Rickenbach SZ, Bol"
8588238,"Schwyz, Sonnenplätzli"
8588239,"Herisau, Obstmarkt"
8588242,"Boudry, Buchilles"
8588243,"Herisau, Landersberg"
8588244,"Schwellbrunn, Gass"
8588245,"Neuheim, Baarburgrank"
8588246,"Cham, Heiligkreuz"
8588247,"Hünenberg, Seeblick"
8588248,"Campione, via Posero (I)"
8588249,"Campione, Debarcadero (I)"
8588250,"Lugano, Al Forte"
8588253,"Konolfingen, Bahnhof"
8588254,"Konolfingen, Haldenweg"
8588255,Ursellen
8588257,"Tägertschi, Dorf"
8588258,"Münsingen, Schwand"
8588259,"Rubigen, Dorfmatte"
8588260,"Rubigen, Hunzigenbrügg"
8588261,"Belp, Lehn"
8588264,"Belp, Holiebi"
8588265,"Belp, Käsereistrasse"
8588267,"Belp, Schützen"
8588269,"Belp, Neumatt"
8588270,"Belp, Muristrasse Süd"
8588273,"Belp, Giessenbad"
8588275,"Belp, Zelgweg"
8588276,"Immensee, Gymnasium"
8588279,"Tagelswangen, Gerenhalde"
8588281,"Elm, Obmoos"
8588282,"Susten b. Leuk, Schule"
8588283,"Leuk, Pfyngut"
8588284,"Leuk, Pfynwald Ermitage"
8588285,"Leuk, Kreuzmatten"
8588286,"Leuk, Kaplaneimatte"
8588287,"Mauren FL, Kirche"
8588290,"Massagno, Vicolo Vecchio"
8588291,"Lugano, Corso Elvezia"
8588293,"Muotathal, Lustnau"
8588294,"Sierre, Borsuat"
8588295,"Varen, Deliry"
8588296,"Albinen, Schwelli"
8588297,"Albinen, Dorben"
8588298,Chavannes-des-Bois
8588299,"La Tzoumaz, Le Home"
8588300,"La Tzoumaz, Larzine"
8588301,"La Tzoumaz, Les Crus"
8588302,"La Tzoumaz, Place de l'Ours"
8588303,"Isérables, église"
8588304,"Isérables, parc"
8588305,"Isérables, Les Chenevieres"
8588306,"Kirchberg BE, Rosenweg"
8588307,"Ersigen, Oberdorf"
8588308,"Richterswil, Schwyzerstrasse"
8588310,"Thônex, P+R Sous-Moulin"
8588311,"Effretikon, Brüttenerstrasse"
8588312,"Effretikon, Kapelle Rikon"
8588313,Baltenswil
8588314,"Dietlikon, Bahnhof"
8588315,"Kloten, Grindel"
8588316,"Bassersdorf, Dietlikonerstr."
8588317,"Bassersdorf, Bächli"
8588318,"Brüttisellen, Ob. Wangenstr."
8588319,"Brüttisellen, Zentrum"
8588320,"Suberg-Grossaffoltern, Bahnhof"
8588321,"Schüpfen, Bahnhof"
8588322,"Leukerbad, Lochwald"
8588331,"Gerlafingen, Eisenhammer"
8588332,"Biberist, Bromegg"
8588333,"Fronalp (GL), Unter Stafel"
8588334,"Gerlafingen, Fluryhof"
8588335,"Neuhaus SG, Industrie"
8588336,"Wollerau, Verenahof"
8588338,"Wollerau, Ried"
8588339,"Wollerau, Chüngentobel"
8588340,"Villars-sur-Glâne, Rte Soleil"
8588341,"Villars-sur-Glâne, gare"
8588342,"Matran, village"
8588343,"Matran, Ch. des Glycines"
8588344,"Villars-sur-Glâne, Belle-Croix"
8588345,"Matran, Rte de la Tire"
8588346,"Avry-sur-Matran, école"
8588347,"Avry-sur-Matran, Fontanettes"
8588348,"Givisiez, Corbusier"
8588349,"Givisiez, Jean-Prouvé"
8588350,"Givisiez, La Faye"
8588351,"Fribourg, Gambach"
8588352,"Fribourg, Tivoli"
8588353,"Langnau i.E., Hotel Emmental"
8588354,"Langnau i.E., Hirschenplatz"
8588355,"Langnau i.E., Sonnegg"
8588356,"Langnau i.E., Sonnenfeld"
8588358,"Langnau i.E., Hübeli"
8588360,"Langnau i.E., Bernstrasse"
8588361,"Schüpbach, Furen"
8588362,"Schüpbach, Emmenbrücke"
8588363,"Schüpbach, Buebenei"
8588364,"Signau, Friedhof"
8588365,"Signau, Hof"
8588366,"Aeschau, Säge"
8588367,"Aeschau, Gärtnerei"
8588368,"Aeschau, Horben Schulhaus"
8588369,"Eggiwil, Zimmertsei"
8588370,"Eggiwil, Skilift"
8588371,"Eggiwil, Buchschachen"
8588372,"Eggiwil, Schwelli"
8588373,"Eggiwil, Leimen"
8588374,"Eggiwil, obere Zilmatt"
8588375,"Eggiwil, Brambach"
8588376,"Röthenbach i.E., Fischbachbrü"
8588377,"Röthenbach i.E., Fambach Gara"
8588378,"Röthenbach i.E., Feldmatt"
8588384,"Langnau i.E., Mooseggstrasse"
8588385,"Langnau i.E., Marktstrasse"
8588386,"Oberfrittenbach, Badmätteli"
8588387,"Oberfrittenbach, Stockmatte"
8588388,"Oberfrittenbach, Buuchi"
8588389,"Oberfrittenbach, Im Bach"
8588390,"Oberfrittenbach, Deckhus"
8588391,"Langnau i.E., Gerbeplatz"
8588392,"Langnau i.E., Sonnweg"
8588393,"Langnau i.E., Hinterdorf Mühle"
8588394,"Bärau, Bäraugrund"
8588395,"Bärau, Sonne"
8588396,"Gohl, Grindlenbach"
8588397,"Gohl, Matten"
8588398,"Gohl, Schulhaus"
8588400,"Trubschachen, Bahnhofstrasse"
8588401,"Trub, Miescheli"
8588403,"Trub, Grundsäge"
8588404,"Trub, Sägegasse"
8588405,"Trub, Löwenplatz"
8588406,"Trub, Mülihof"
8588407,"Trub, Furenbrücke"
8588408,"Trub, Hüseren"
8588409,"Trub, Loos"
8588410,"Trub, Mülebachbrücke"
8588411,"Fankhaus (Trub), Schnidershus"
8588412,"Fankhaus (Trub), Gärstengraben"
8588413,"Brienz BE, Stegmatte"
8588414,"Brienzerberg, Flielti"
8588415,"Brienzerberg, Biel"
8588416,"Horgen, Bocken"
8588417,"Horw, Hofrüti"
8588418,"Biel-Benken BL, Stöckmatten"
8588419,"Wittinsburg, Chamber"
8588422,"Achseten, Bönigen"
8588423,"Frutigen, Innerbräschgen"
8588424,"Frutigen, Ausser Rohrbach"
8588425,"Rickenbach bei Wil, Breite"
8588426,"Steffisburg, Kirche"
8588427,"Aarau, Sonnmattweg"
8588428,"Aarau, Achenbergstrasse"
8588429,"Uetikon am See, Brandrain"
8588430,"Uetikon am See, Tramstrasse"
8588431,"Lausanne, Béthusy"
8588432,"Lausanne, Chailly-Village"
8588434,"Pully, La Rosiaz"
8588435,"Pully, Chenaulaz"
8588436,"Belmont-s.-L., Grands-Champs"
8588438,"Lutry, Echerins"
8588439,"Pully, port"
8588440,"Pully, ch. de Somais"
8588441,"Pully, Châtaignier"
8588442,"Pully, ch. des Osches"
8588443,"Pully, ch. du Préau"
8588444,"Pully, centre"
8588445,"Pully, gare"
8588446,"Pully, place de la Clergère"
8588447,"Pully, av. de Rochettaz"
8588448,"Pully, ch. des Boverattes"
8588449,"Pully, ch. du Vallon"
8588450,"Pully, Pré Pariset"
8588451,"Lutry, Sapelle"
8588452,"Lutry, Jordillon"
8588453,"Villette (Lavaux), Pra Forni"
8588454,"Grandvaux, Pra Grana"
8588455,"Lüsslingen, Hohberg"
8588464,"Grenchen, Schwimmbad"
8588465,"Grenchen, Flughafen"
8588467,"Burgdorf, Bleichimatt"
8588468,"Thörishaus, Stucki"
8588469,"Nürensdorf, Lindauerstrasse"
8588470,"Büren an der Aare,Solothurnstr"
8588471,"Büren an der Aare, Städtli"
8588472,"Büren an der Aare, Aarbergstr."
8588474,Turtig
8588475,"Oberstocken, Hofacker"
8588476,"Thun, Dufourkaserne"
8588477,"Thun, Eigerplatz"
8588478,"Thun, Kleine Allmend"
8588479,"Thun, Länggasse"
8588480,"Thun, Rösslimatte"
8588481,"Thun, Zeughaus"
8588482,"Thun, Jungfraustrasse"
8588483,"Wachseldorn, Feuerwehrmagazin"
8588485,"Basel, Kinderspital"
8588486,"Basel, Bernoullianum"
8588487,"Basel, Steinenschanze"
8588488,"Basel, Metzerstrasse"
8588489,"Basel, Universität"
8588490,"Tschingel ob Gunten, Unterdorf"
8588491,"Tschingel o.Gunt.,Förstner-Keh"
8588492,"Gebertingen, Abzw.Schulstrasse"
8588494,"Vauffelin, Dynamic Test Center"
8588495,"Gossau SG, Herisauerstrasse"
8588496,"Gossau SG, Mooswies"
8588498,"Gossau SG, Oberdorf"
8588499,"Gossau SG, Schoretshuebstr."
8588500,"St. Gallen, Russen"
8588501,"St. Gallen Bruggen, Erlachstr."
8588502,Kleinikon
8588503,"Zwieselberg, Hani"
8588505,"Gurtnellen, Stalden"
8588506,"Gurtnellen, Grünen Waldstrasse"
8588508,"Hütten, Schulhaus"
8588509,"Ettiswil, Schloss Wyher"
8588510,"Ettiswil, Surseestrasse"
8588511,"Sursee, Spital Fussweg"
8588512,"Wasen i.E., Dangeli"
8588515,"Granges VS, Grand Canal"
8588516,"Grône, écoles"
8588517,"Bramois, Clodevis"
8588518,"Bramois, Institut"
8588519,"Bramois, Cassières"
8588521,"Bramois, Paradis"
8588522,"Bramois, Glarey"
8588524,"Sion, Hôpital Sud"
8588525,"Chalais, Les Zittes"
8588526,"Emmen, Kirche"
8588527,"Höchstetten, Post"
8588528,"Aefligen, Gemeindehaus"
8588529,"Rüdtligen, Käserei"
8588530,"Lyssach, Kreuz"
8588531,"Oetwil am See, Beichlen"
8588532,"Mönchaltorf, Huebstock"
8588533,"Uerikon, Rietlirain"
8588535,"Riaz, Champy"
8588536,"Walenstadt, Zollacher"
8588537,"Walenstadt, Stutz"
8588538,"Tscherlach, Dorf"
8588539,"Berschis, Unterdorf"
8588540,"Berschis, Lindenplatz"
8588541,"Flums, Lochriet"
8588542,"Flums, Oberstufenzentrum"
8588545,"Raron, Dorf"
8588546,"Beringen, Höhenweg"
8588547,"Grindelwald, Salzmannsegg"
8588548,"Hellsau, Dorfmitte"
8588549,"La Tzoumaz, centre"
8588550,"Bremgarten BE, Schloss"
8588551,"Bremgarten BE, Seftau"
8588552,"Winterthur, Museumstrasse/HB"
8588553,"Zürich Flughafen, Fracht"
8588554,"Schwanden GL, Hauptstrasse"
8588555,"Schwanden GL, Spittel"
8588556,"Haslen GL, Hinterhaslen"
8588557,"Haslen GL, Zünli"
8588558,"Leuggelbach, Abzweigung Haslen"
8588559,"Bellach, Franziskanerhof"
8588561,"Oppligen, Schütz"
8588562,"Wabern, Gurtenbahn"
8588563,"Belp, Post"
8588564,"Kiesen, Dorf"
8588565,"Heimberg, Garage"
8588566,"Speicherschwendi,Hinter d. Ack"
8588567,"Altdorf UR, Langmatt"
8588569,"Bürglen UR, Urnertor"
8588570,"Rupperswil, Haldenweg"
8588572,"Hunzenschwil, Birkenweg"
8588573,"Hunzenschwil, Korbacher"
8588574,"Hunzenschwil, Weiherweg"
8588575,"Rupperswil, Bahnhof"
8588576,"Hunzenschwil, Gemeindehaus"
8588577,"Hunzenschwil, Unterdorf"
8588578,"Steffisburg, Schwäbis"
8588579,"Steffisburg, Sonnenfeld"
8588580,"Steffisburg, Zulgbrücke"
8588581,"Steffisburg, Alte Bernstrasse"
8588582,"Thun, Spital"
8588583,"Altdorf UR, Steinmattstrasse"
8588584,"Bellach, Bahnhof"
8588585,"Bellach, Rütti"
8588586,"Bellach, Hüslerhof"
8588587,"Bellach, Zielweg"
8588588,"Bellach, Wallierenweg"
8588589,"Bellach, Turmstrasse"
8588590,"Solothurn, Kunstmuseum"
8588591,"Solothurn, Obach"
8588592,"Solothurn, Schwimmbad"
8588593,"Solothurn, Sonnenpark"
8588595,"Chézard-St-Martin, Rebatte"
8588596,"Treyvaux, Rafour"
8588597,"Sorens, Malessert scierie"
8588598,"Sorens, Camping"
8588599,"Sorens, Vers-les-Masson"
8588600,"Sorens, La Croix"
8588601,"Sorens, Foyer"
8588602,"Schmitten FR, Schlossmatte"
8588603,"Posieux, Agroscope"
8588604,"Cormérod, Partiers"
8588605,"Cormérod, Paccoty"
8588606,"Faulensee, Dorf"
8588607,"Faulensee, Oberdorf"
8588610,"Spiez, Bürgstrasse"
8588614,"Spiez, Kapellenstrasse"
8588615,"Spiez, Kronenplatz"
8588619,"Faulensee, Am See"
8588620,"Neuchâtel, Esplanade du Mail"
8588621,"Pratteln, Lindli"
8588622,"Zug, Dammstrasse/Bahnhof"
8588623,"Mattstetten, Dorf"
8588624,"Wuppenau, Im Rank"
8588625,"Sirnach, Kett"
8588626,"Rotkreuz, Bahnhof Nord"
8588627,"Alchenstorf, Dorf"
8588628,"Dürrenroth, Dorf"
8588629,"Dürrenroth, Gärbihof"
8588630,"Häusernmoos, Dorf"
8588631,"Langnau i.E., Berufsschule"
8588633,"Neumühle, Dorf"
8588634,"Ranflüh, Oberdorf"
8588635,"Ranflüh, Ranflühmatte"
8588636,"Ranflüh, Ranflühschachen"
8588637,Schweinbrunnen
8588640,"Wyssachen, Abzw. Roggengrat"
8588641,"Zollbrück, Bahnhof"
8588642,"Zollbrück, Frittenbachstrasse"
8588643,"Zollbrück, Zentrum"
8588644,"Rotkreuz, Lindenplatz"
8588645,"Grenchen, Bucheggstrasse"
8588646,"Grenchen, Schlachthaus"
8588647,"Härkingen, Altgraben"
8588648,"Härkingen, Pfannenstiel"
8588649,"Olten, Bornblick"
8588650,"Schönenwerd SO, Bahnhof"
8588651,"Schönenwerd SO, Tannheim"
8588652,"Altdorf UR, Pro Familia"
8588653,"Silenen, Dörfli"
8588654,"Amsteg, Schulhaus"
8588655,"Tannay, village"
8588656,"Nyon, plage"
8588658,"Nyon, Conservatoire"
8588659,"Nyon, route de Genève"
8588660,"Nyon, Colovray"
8588661,"Crans-près-Céligny, port"
8588662,"Crans-près-Céligny, La Versoix"
8588663,"Crans-près-Céligny, village"
8588664,"Céligny, village"
8588665,"Céligny, gare"
8588666,"Founex, est"
8588667,"Founex, village"
8588668,"Founex, ouest"
8588669,"Coppet, route du Jura"
8588670,"Prangins, La Banderolle"
8588671,"Prangins, Sadex"
8588672,"Prangins, Pont de la Redoute"
8588674,"Prangins, Les Mélèzes"
8588675,"Prangins, gare"
8588677,"Prangins, Musée national"
8588678,"Prangins, Sus-Gare"
8588679,"Prangins, La Tuilière"
8588680,"Prangins, La Bruyère"
8588681,"Prangins, Les Morettes"
8588683,"Prangins, Tour d'Eau"
8588685,"Prangins, hôpital"
8588688,"Gland, Domaine Impérial"
8588690,"Hünenberg, Ehret"
8588691,Gandegg
8588692,Hockenhorngrat
8588693,Stafel (Lötschen)
8588694,"Zug, Eichwaldstrasse"
8588695,"Zug, Pulverhüsli"
8588696,"Zug, Schulhaus Herti"
8588697,"Grindelwald, Waldspitz"
8588698,"Adelboden, Bollersgraben"
8588699,"Bern, Wankdorf Center"
8588700,"Baar, Arbach"
8588701,"Zug, Kantonsschule"
8588702,"Inwil bei Baar, Huobhof"
8588703,"Belp, Bützacker"
8588704,"Belp, Fahrhubelweg"
8588705,"Konolfingen, Dorf"
8588706,"Konolfingen, Grünegg"
8588707,"Wengi b. Frutigen, Schlundbach"
8588708,"Holzhäusern ZG, St. Wendelin"
8588709,"Hünenberg, Bösch"
8588710,"Cham, Langweid"
8588711,"Oberwil BL, Baumgartenweg"
8588712,"Oberwil BL, Hüslimatt (Bus)"
8588713,"Oberwil BL, Mühlematt"
8588714,"Oberwil BL, Hohestrasse"
8588715,"Oberburg, Bärenstrasse"
8588716,"St. Niklaus b. Koppigen, Heim"
8588717,"Eriswil, Altersheim"
8588718,"Baar, Paradies"
8588721,"Wilen bei Wil, Sonnenplatz"
8588722,"Cressier FR, bif."
8588723,"Domdidier, CO"
8588724,"Gossau SG, Zeughausstrasse"
8588725,"Münchenwiler, Bahnhof"
8588726,"Röthenbach i.E., Chuderhüsi"
8588727,"Schongau, Erlebnispark"
8588729,"Zug, Athene"
8588730,"Zug, Roost"
8588731,"Zug, Gimenen"
8588732,"Zug, Meisenberg"
8588733,"Seewen SZ, Seewen Markt"
8588734,"Männedorf, Im Russer"
8588735,"Grafstal, Engelacher"
8588736,"Kloten, Ackerstrasse"
8588737,"Kloten, Geissbergstrasse"
8588738,"Kloten, Härdlen"
8588739,"Kloten, Lägernstrasse"
8588740,"Kloten, Neubrunnenstrasse"
8588742,"Wallisellen, Bodenackerstrasse"
8588743,"Wallisellen, Frohheimstrasse"
8588744,"Wallisellen, Kaserne"
8588745,"Wallisellen, Steinacker"
8588746,"Vevey, L'Union"
8588747,"Horw, Steinibach"
8588748,"Horw, Zentrum"
8588749,"Dornach, Apfelsee"
8588750,"Dornach, Goetheanum"
8588751,"Dornach, Metallwerke"
8588752,"Dornach, Ober-Erli"
8588753,"Dornach, Quidum"
8588754,"Dornach, Schlatt"
8588755,"Dornach, Unter-Erli"
8588756,"Röthenbach i.E., Schindellegi"
8588757,"Röthenbach i.E., Würzbrunnen"
8588758,"Aesch BL, Arlesheimerstrasse"
8588759,"Arlesheim, Baselstrasse"
8588760,"Aesch BL, Herrenweg"
8588761,"Allschwil, Gartenhof"
8588763,"Allschwil, Stegmühleweg"
8588764,"Arlesheim, Im Lee"
8588765,"Arlesheim, Stollenrain"
8588766,"Basel, Bläsiring"
8588767,"Basel, Ciba"
8588768,"Basel, Dreirosenbrücke"
8588769,"Basel, Feldbergstrasse"
8588770,"Basel, Grosspeterstrasse"
8588771,"Basel, Hüningerstrasse"
8588772,"Basel, Johanniterbrücke"
8588773,"Basel, Universitätsspital"
8588774,"Basel, Kaserne"
8588775,"Basel, Marktplatz$Basel Rathaus$<4>"
8588776,"Basel, MParc"
8588777,"Basel, Mülhauserstrasse"
8588778,"Basel, Münchensteinerstrasse"
8588779,"Basel, Rheingasse"
8588780,"Basel, Schifflände"
8588781,"Basel, St. Johanns-Tor"
8588782,"Basel, Voltaplatz"
8588783,"Basel, Zoo"
8588784,"Binningen, Oberdorf"
8588785,"Münchenstein, Elektra Birseck"
8588786,"Münchenstein, Gartenstadt"
8588787,"Münchenstein, Heiligholz"
8588788,"Münchenstein, Spengler"
8588789,"Münchenstein, Zollweiden"
8588790,"Oberwil BL, Stallen"
8588791,"Reinach BL, Landhof"
8588792,"Reinach BL, Lochacker$Bildungszentrum KvBL Reinach$<4>"
8588793,"Reinach BL, Reinacherhof$International School Basel$<4>"
8588794,"Reinach BL, Vogesenstrasse"
8588795,"Therwil, Känelmatt"
8588796,"Witterswil, Sonnenrain"
8588797,"Fleurier, Grand-Rue"
8588798,"Wädenswil, Campus Reidbach"
8588799,"Emdthal, Dorf"
8588800,"Mülenen, Bahnhof"
8588801,"Troinex, Les Crêts"
8588802,"Carouge GE, Stade de Genève"
8588803,"Ruswil, Rebstockstrasse"
8588804,"Samedan, Chesa Planta"
8588805,"Samedan, Sper l'En"
8588807,"Weggis, Seilbahn"
8588809,"Kandersteg, Talstat. Sunnbüel"
8588810,"Gettnau, Bahnhof"
8588811,"Menznau, Bahnhof"
8588812,"Därligen, Dorf"
8588813,Port Noir
8588814,"Sion, Les Cèdres"
8588815,"Minusio, Ignifera"
8588816,"Tafers, Oberdorf"
8588817,"Fontainemelon, Sous la Lisière"
8588818,"Bilten, Linth-Escherstrasse"
8588819,"Villaz-St-Pierre, Battiaz"
8588820,"Vesin, cordonnerie"
8588821,"Schwarzsee, Campus"
8588822,"Schwarzsee, Mösli"
8588823,"Schwarzenburg, Pöschen"
8588824,"Rossens FR, In-Riaux"
8588825,"Posieux, Vany"
8588826,"Ponthaux, Marterex"
8588827,"Pont-la-Ville, Sur-Momont"
8588828,"Noréaz, Pra-Moux"
8588829,"Murten, Combette"
8588830,"Morlon, En Perrey"
8588831,"Lully FR, Moulin-au-Rey"
8588832,"Lovens, Quemounaille"
8588833,"Lentigny, Treysalles"
8588836,"Wollerau, Junkerweg"
8588837,"Rothenburg, Lindau"
8588838,"Renens VD, gare nord"
8588839,"Renens VD, av. du 14 Avril"
8588840,"Crissier, ch. des Noutes"
8588841,"Crissier, scierie"
8588842,"Crissier, ch. du Bré"
8588843,"Crissier, centre"
8588845,"Crissier, Timonet"
8588846,"Villars-Ste-Croix, Croix Péage"
8588847,"Villars-Ste-Croix, village"
8588848,"Villars-Ste-Croix, Le Sansy"
8588849,"Mex VD, ch. de la Richardaz"
8588850,"Mex VD, ch. de Sous-Valeyres"
8588851,"Mex VD, ch. du Trésy"
8588852,"Mex VD, poste"
8588853,"Mex VD, village"
8588855,"Pratteln, Grüssen$Pratteln, IKEA$<4>"
8588856,"Granges-Paccot, Chamblioux"
8588857,"Givisiez, Colombière"
8588858,"Fribourg, J. Vogt"
8588859,"Fribourg, Châtelet"
8588860,"Fribourg, Bethléem"
8588861,"Estavayer-le-Lac, Tuillière"
8588862,"Epagny, aérodrome$Gordon Bennett 2017$<4>"
8588863,"Corminboeuf, Amont"
8588864,"Corbières, le Vanel"
8588865,"Bouloz, Chavannaz"
8588866,"Boltigen, Schüpfboden"
8588867,"Billens, bif."
8588868,"Guttet, Abzw. Umfahrung"
8588869,"Lenzburg, Schloss"
8588870,"Wildegg, Zentrum"
8588871,"Morges, Gracieuse"
8588872,"Denges, Les Oches"
8588873,"Ecublens VD, Pontet"
8588874,"Echandens, poste"
8588875,"Echandens, centre"
8588877,"Frenkendorf, Bächliacker"
8588878,"Frenkendorf, Dorfplatz"
8588879,"Hünenberg, Gartenstrasse"
8588880,"Risch, Eichengrundweg"
8588883,"Wald ZH, Katholische Kirche"
8588884,"Schaffhausen, Nordstrasse"
8588885,"Schaffhausen, Pilgerbrunnen"
8588886,"Schaffhausen, Kant. Verwaltung"
8588887,"Schaffhausen, Bahnhof Nord"
8588888,"Schaffhausen, Logierhaus"
8588889,"Abtwil SG, Dorf"
8588890,"Davos Dorf, Seehofseeli"
8588891,"Davos Dorf, Solaria"
8588892,"Davos Dorf, Stäg"
8588893,"Davos Dorf, Duchli"
8588894,"Davos Dischma, Abzw. Büelen"
8588895,"Davos Dischma, Chaiseren"
8588896,"Davos Dischma, Hof"
8588897,"Les Enfers, bif. Les Saignes"
8588898,"Préverenges, Capellan"
8588899,"Lugano, Cornaredo"
8588900,"Davesco, Via Sonvico"
8588901,"Davesco, Casteldavesco"
8588902,"Davesco, Ponte di Valle"
8588903,"Canobbio, Mercato Resega"
8588904,"Belp, Aemmenmatt"
8588905,"Rubigen, Thunstrasse Süd"
8588906,"Arth, Klostermatt"
8588907,"Rüegsbach, Oberrinderbach"
8588908,"Burgdorf, Gyrischachen"
8588909,"Burgdorf, Gyri Ost"
8588910,"Burgdorf, Lorraine"
8588911,"Burgdorf, Blattnerweg"
8588912,"Burgdorf, Choserfeld"
8588913,"Burgdorf, Meiefeld"
8588914,"Burgdorf, Nassi"
8588915,"Burgdorf, Im Choser"
8588916,"Burgdorf, Gymnasium"
8588917,"Burgdorf, Katholische Kirche"
8588918,"Burgdorf, Friedhof"
8588919,"Burgdorf, Musikschule"
8588920,"Burgdorf, Kronenplatz"
8588921,"Burgdorf, Mühlegasse"
8588922,"Burgdorf, City"
8588923,"Burgdorf, Schützenhaus"
8588924,"Langnau i.E., Oberfeldstrasse"
8588925,"Langnau i.E., Knieplatz"
8588926,"Langnau i.E., Kreuzstrasse"
8588927,"Langnau i.E., Hasenknubel"
8588928,"Langnau i.E., Napfstrasse"
8588929,"Langnau i.E., unt. Beichlenstr"
8588930,"Langnau i.E., Fansrütistrasse"
8588931,"Langnau i.E., Lindenstrasse"
8588932,"Langnau i.E., Bärenplatz"
8588935,"Crassier, Levrioux"
8588938,"Muntelier-Löwenberg, Station"
8588942,"Basel, Bethesda-Spital"
8588943,"Basel, St. Jakob"
8588946,"Basel, Leimgrubenweg"
8588947,"Basel, Emanuel-Büchel-Strasse"
8588948,"Basel, Redingstrasse"
8588949,"Basel, Ulmenweg"
8588950,"Basel, J. Burckhardt-Strasse"
8588951,"Basel, Hirzbodenweg"
8588952,"Basel, Karl Barth-Platz"
8588953,"Basel, Gellertstrasse"
8588954,"Haag (Rheintal), Haag-Center"
8588955,"Haag (Rheintal), Rheinstrasse"
8588956,"Haag (Rheintal), Thalisstrasse"
8588957,"Oberriet SG, Hirschensprung"
8588961,"Abtwil SG, Ausserdorf"
8588962,"Abtwil SG, Hüslenweg"
8588963,"Abtwil SG, Sonnenhof"
8588964,"Abtwil SG, Grund"
8588965,"Abtwil SG, Friedhof"
